571	Reorder bar 1's ascending motif in bar 2, then adapt it to the harmony in bars 3–4. Change register in bars 5–8 before returning to the original motif.
572	Combine intermediate offbeats, H/P, and two positions within eight bars. Answer after rests in bars 2 and 4, then return to long notes after the short sixteenth-note run in bar 5.
573	Advanced · Prioritize harmonic arrivals, motif continuity, rhythm, and expression alongside speed.
574	Warm, upbeat melodic fingerstyle with a sense of forward motion. 40 written bars, 56 with repeats. Listen to the short melodies and simultaneously plucked chords, then make your own variations.
575	Play stacked TAB numbers together. Alternate bass-and-melody pinches, middle-voice dyads, and single-note responses. Avoid emphasizing strums or country-style alternating bass.
576	Let the long notes on strings 1 and 2 sing, and play the inner sixteenths softly. Make the D# and A in B7 and the G# and D in E7 clear.
577	The bass in bars 23–24 descends A→G→F→E. Bars 29–36 open up the register with small barres and partial voicings at frets 5–10. Use a partial voicing for G's high B.
578	The pre-chorus is condensed to two bars. In its final bar, Em7, Am7, and Dm7 each last one beat; Gsus4 and G each last half a beat. The first and second pre-choruses use different rhythms.
579	Listen for Gsus4→G on beat 3 of bar 39 and C→E/G→D/E in the final Cadd9. Let the final two beats ring without picking again. Keep 92 BPM to the end.
580	Intermediate · Connect bass and treble melody with mixed rhythms and position shifts.
581	Fingerstyle
582	Start after learning open chords, small barres, and simultaneous bass-and-treble plucking.
583	Play the verse and chorus repeats twice each only.
584	Bring out the treble melody while gently plucking the inner dyads.
585	A sketch for composition inspiration · Adjust fingering and dynamics to suit your own guitar playing.
586	There is already a hit here. Select and delete it before entering a rest.
587	The previous note in this drum voice extends into this position. Shorten it first.
588	The input position does not match the existing rhythm.
589	There is a kick or pedal hi-hat here. Delete it before entering a rest.
590	A rest cannot fit the current rhythm. Select a note onset.
591	Tom 1
592	Tom 2
593	Floor Tom
594	Roll ▸
595	Accent >
596	Ghost note (note)
597	Flam
598	Drag
599	Roll · one slash
600	Roll · two slashes
601	Roll · three slashes
602	Buzz Roll
603	Use the same triplet duration within a triplet group.
604	This duration does not fit the current rhythm.
605	The note extends beyond the end of the bar.
606	This overlaps the next note in the same drum voice. Choose a shorter duration.
607	A score must contain at least one bar.
608	This technique is not available for this instrument.
609	Ties are not applied to drums.
610	Select the starting note for the technique.
611	Select a note on the string to mark.
612	Remove the natural harmonic before applying a bend.
613	Check the bend interval.
614	Check the bend shape.
615	Select a fret on the string to mark as a harmonic.
616	Remove the bend before applying a natural harmonic.
617	Choose fret 3, 4, 5, 7, 9, 12, 16, 19, or 24 for a natural harmonic.
618	Enter simultaneous notes on at least two strings at the same position.
619	A tie connects to the immediately following note of the same pitch on the same string.
620	This connecting technique is not supported.
621	Enter two consecutive notes or chords on the same strings within one bar, using different frets on each string.
622	First enter two consecutive single notes on the same string within one bar.
623	H connects a lower fret to a higher fret.
624	P connects a higher fret to a lower fret.
625	A slide connects different frets.
626	Use the on-screen keyboard or drum pads.
627	The actual fret, including the capo, must be {value1} or lower.
628	Remove the triplet group before changing the duration.
629	This note duration extends beyond the end of the bar.
630	Bar {value1} · beat {value2}: This overlaps a following note, rest, or triplet input position. Choose a shorter duration.
631	The selected duration cannot be used at this position.
632	A bar can contain up to 64 input positions.
633	This note duration is not supported.
634	The following triplet group cannot be moved.
635	Keeping the following notes would exceed the bar length. Move them to the next bar or make space first.
636	Triplets and dotted notes cannot be entered together.
637	Select a regular eighth note before choosing a dotted eighth.
638	Beats cannot be inserted inside a triplet group.
639	A bar can contain up to 64 beats.
640	Select the note to move and its destination beat.
641	This pitch cannot be played on the current string. Choose a string from the pitch or alternative-fingering options first.
642	Place it on TAB string 1–{value1}.
643	Remove ties or H/P/SL connections before moving the note.
644	There is already a note on this string.
645	This beat already contains a note. Move to a rest of the same duration.
646	Move to a rest of the same duration. Use Split Beat or Note Duration to prepare a space.
647	Remove the dotted eighth before splitting the beat.
648	Remove the triplet group before splitting the beat.
649	This beat cannot be divided further.
650	Remove techniques and ties before splitting connected beats.
651	Choose a picking pattern.
652	The maximum is 64 bars.
653	Could not display this bar: {value1}
654	Current input position
655	TAB notation
656	Standard notation
657	Standard notation and TAB
658	Rhythm playback position
659	Last entered note
660	Check the MIDI pitch.
661	Select a score input position.
662	Edited-score storage is unavailable in this browser.
663	This browser cannot save locally. Export a file instead.
664	Could not save favorites: {value1}
665	Follow
666	Follow Fingering
667	Drum percussion staff
668	Single piano staff · 
669	Bass clef
670	Treble clef
671	Two-hand piano grand staff
672	Connect eighth–sixteenth–sixteenth and sixteenth–sixteenth–eighth patterns to long destination notes and rests. Keep the main pulse and technique arrivals steady as the note count changes.
673	{value1} · Mixed rhythms and precise technique arrivals
674	Mixed Eighth/Sixteenth Hammer-ons
675	Mixed Sixteenth/Eighth Pull-offs
676	Mixed-Rhythm Slides and Slurs
677	HPH/PHP Mixed Rhythms
678	HPH and Legato Slide Response
679	Half-Step and Whole-Step Bend Targets
680	Bend, Release, and Eighth/Sixteenth Response
681	Bend, HPH, and Slide Phrase
682	Unsupported chord: 
683	Note outside the scale: {value1} {value2}
684	Bar {value1}: beat total
685	{value1}: simultaneous-note structure
686	{value1}: simultaneous-note reference pitch
687	{value1}: voicing and TAB mismatch
688	{value1}: chord diagram and TAB mismatch
689	{value1}: fingering range
690	{value1}: TAB pitch
691	{value1}: notated pitch
692	{value1}: scale or chord tone
693	{value1}: technique connection
694	{value1}: technique direction
695	Alternating-Bass Accompaniment in G Major
696	Move through G–D–Em–C and return via Am–D7–G. Alternate the root and fifth of each chord.
697	Connect G-major chord changes with alternating bass.
698	A-Minor Cycle with Sixteenth-Note Accompaniment
699	Follow Am–Dm–G–C–F–Dm–E7–Am. The G♯ in E7 leads into the final Am.
700	Express minor-key tension and resolution with independent bass and sixteenth-note accompaniment.
701	Em to G · Pinches and Offbeats
702	Start on Em, move through C–G–D, and finish with Am–D7–G. Enter precisely after rests.
703	Use offbeats and rests to distinguish the relative-minor opening from the major-key resolution.
704	Descending C-Major Flow · Eighth/Sixteenth Response
705	Bass and treble answer in eighth- and sixteenth-note rhythms over C–G–Am–Em–F–C–G–C.
706	Match changing rhythmic density and long destination notes to the chord progression.
707	Alternate eighth/sixteenth responses and eighth-note triplets from bar to bar.
708	Distinguish two, four, and three subdivisions at the same tempo.
709	Am · Triplet and Eighth/Sixteenth Accompaniment
710	G Major · Triplet and Eighth/Sixteenth Accompaniment
711	From C to a Small F Barre
712	In bars 3–4, begin by barring only strings 1 and 2 for F with your index finger. Release pressure during the final rest and prepare the next chord diagram.
713	After C and Am, introduce a small F barre with slow quarter notes and preparation rests.
714	Prepare to Move One Barre Shape
715	Move the same shape for Bmaj7→Emaj7 in bars 1–4. Change the inner fingers for D#m in bars 5–6 and Em7 in bar 7. Prepare the next position during the final-beat rest.
716	Prepare shifts between frets 2–9 with slow quarter notes and rests before using continuous eighth-note accompaniment in the next piece.
717	Bass and Treble Density Response
718	In bars 1, 3, 5, and 7, follow treble sixteenth-note responses with a quarter note. In even-numbered bars, connect the short bass note at the end of the last beat to the next chord's downbeat.
719	Combine familiar chord shifts with different bass and treble rhythmic positions, long arrivals, and short lead-in notes before chord changes.
720	First Accompaniment with a C Chord
721	Hold the standard C shape x32010. Pluck the fifth-string bass and treble together on beat 1, then play the remaining notes in order. 0 means an open string.
722	Hold one standard C chord and pluck bass and treble together in quarter notes.
723	Open C and Am Accompaniment
724	Accompany by changing between C and Am. Mute the ringing strings during rests and prepare the next shape.
725	Change between two open chords at frets 0–3 during the rests.
726	C–Am–F–G Accompaniment
727	Prepare C–Am–F–G and pluck bass and treble together on beats 1 and 3. Barre only strings 1 and 2 for F, releasing tension on the other chords.
728	Connect four chord changes, a small barre, and broken-chord eighth-note accompaniment.
729	Bmaj7–D#m–Emaj7–Em7 Chord Shifts
730	Move through Bmaj7 (2–4) → D#m (6–8) → Emaj7 (7–9) → Em7 (7–9). Bmaj7 and Emaj7 use the same movable shape. For Emaj7→Em7, retain the barre and fourth string while lowering the two inner notes. To return from fret 7 to fret 2, release barre pressure, move the whole hand, and press again. Em7 is an intentionally borrowed minor chord in B major.
731	Change barre positions and chord shapes while maintaining eighth-note accompaniment and alternating root/fifth bass.
732	Independent Bass and Sixteenths over Chord Shifts
733	Use the Bmaj7–D#m–Emaj7–Em7 shifts learned at intermediate level. Alternate root and fifth with your thumb on every beat while the treble plays independent sixteenths. Keep bass timing and treble balance steady before each shift. Em7 is an intentional borrowed chord.
734	Add alternating bass on every beat and independent rhythmic and dynamic control of continuous treble sixteenths to familiar chord shifts.
735	Three-Note Pinches and Offbeat Responses
736	Add three-note pinches and eighth/sixteenth variations to the previous Bmaj7–D#m–Emaj7–Em7 shifts. Land on the downbeat after each shift and mute ringing strings during rests. G and D in Em7 are intentional borrowed-chord tones.
737	Keep familiar chord shapes and position shifts while combining simultaneous plucking, alternating bass, and re-entry after rests.
738	Bar {value1}, note {value2}: chord tone does not match the learning objective
739	Bar {value1}: chord target note mismatch
740	Bend to the indicated half-step or whole-step target. On a release curve, return to the original pitch before continuing the next H/P or SL connection.
741	Pick only the note before H, without picking the destination again. Pick again on a new string and mute the previous one.
742	Fret the lower P note in advance. Pick only the starting note, then pull off to sound the lower note.
743	Connect the starting and ending SL frets with the same finger. Do not arrive early.
744	Pick only the first note of each H/P group and any unmarked notes. Mute strings when changing groups and listen for volume differences.
745	Keep picking movements small at string changes. Keep fingers close for semitones and leave one fret between them for whole tones.
746	Prepare your index and ring or little fingers for each interval. Use both hands to mute the middle string when skipping strings.
747	Hold long destination notes for their full length, then mute just before rests. Keep the main beat steady even when the number of short notes changes.
748	First be able to name C–E–G as 1·3·5 and Cmaj7 as C–E–G–B. Separate each note and mute strings you have left. Practice slow finger alternation or rolling for same-fret string changes.
749	Set your fingers from the chord diagram first. Use p for bass and i/m/a for treble. Stacked TAB numbers are simultaneous notes. Hold the shape within a chord and mute at rests or chord changes.
750	String {value1}, fret {value2}, {value3}{value4}
751	Connect {value3} in bar {value1}, note {value2}, with even timing.
752	Keep connected {value1} notes from losing volume and resume picking on unmarked notes.
753	Sound bass and treble together on the downbeat and distinguish them from the next note.
754	Maintain fingering and note length through {value1} in the final bar.
755	Mute during the rest in bar {value1} without missing the next beat.
756	Maintain the main pulse and volume through changes in note density and strings.
757	Automated pitch, rhythm, and notation checks passed / live guitar performance review needed
758	Select the staff for the hand you want to enter.
759	This position already contains music. Select the note in the score to edit it.
760	Select the note to move in the score.
761	Remove ties before moving notes to another staff.
762	This overlaps the other hand's rhythm. Make a space of the same duration on the destination staff.
763	Enter a matching triplet rhythm on the destination staff before moving the note.
764	This overlaps a triplet on the destination staff.
765	The same pitch already exists at this position on the destination staff.
766	Check the rhythmic boundaries on the destination staff.
767	Move metronome (drag or use arrow keys)
768	Steady eighth notes
769	Steady sixteenth notes
770	Enter after an eighth rest
771	Rest U D U
772	Beginner · Quarter notes
773	Intermediate · Eighth notes
774	Advanced · Four subdivisions on beat 1
775	Set the chord shape first
776	Follow the chord diagram above the bar and hold your fingers in place. Unlike single-note exercises, do not re-fret and move your left hand for each note. Use only the strings shown in the exercise's chord diagram.
777	Pluck stacked numbers together
778	TAB numbers stacked vertically at the same horizontal position sound together. Start the bass and treble fingers at the same time rather than brushing across them in sequence.
779	Give the thumb and treble fingers separate roles
780	p means thumb, i index, m middle, and a ring finger. Start with the thumb on bass strings 6, 5, and 4, and index, middle, and ring fingers on strings 3, 2, and 1. p+m means pluck with thumb and middle finger together.
781	Let notes ring within the same chord
782	Let ring means allowing earlier notes to overlap naturally with the next notes. Do not lift your fretting hand immediately or stop a ringing string with the next finger. At a chord change, mute any unwanted resonance from the previous chord.
783	Distinguish root and fifth in the bass
784	The lowest note on beat 1 is the root of that bar's chord. Alternating-bass exercises use the fifth on beat 3. Listen to the thumb supporting the beat while the treble flows above it.
785	Mute together at rests
786	At rests in this introductory score, lightly mute the ringing strings and prepare the next chord. Keep counting internally after the sound stops. You can also practice chord changes separately.
787	Balance simultaneous and separate notes
788	Do not pull hard when plucking several notes together. Keep the thumb from overpowering the treble and start at a slow BPM where the chord stays clear. Relax your hands and rest if uncomfortable.
789	Down and up describe pick direction, not pitch
790	D (down) moves from string 6 toward string 1; U (up) moves the other way. A rising melody does not require upstrokes. Alternating D–U–D–U on evenly spaced notes is called alternate picking.
791	Try starting with a downstroke
792	Starting continuous eighths or sixteenths with a downstroke gives practice a clear reference. Do not restart with a downstroke at every string change. Practicing from an upstroke is also useful; no single direction is right for all music.
793	Rests occupy subdivisions too
794	The chart below demonstrates picking directions aligned with steady subdivisions. In eighth notes, resting on the first subdivision means entering with an upstroke on the next &. Count through the silence. With mixed long notes and rests, do not assign D/U solely by counting the sounding notes.
795	Do not pick again at H, P, or SL
796	In this score, the destination notes of H (hammer-on), P (pull-off), and SL (legato slide) are sounded by the fretting hand. Pick the first note of each connected group, then resume when changing strings or after the connection ends. Do not force down/up strokes onto destination notes.
797	Even length and volume before speed
798	Keep the pick shallow against the string and use only the movement you need. Listen for an even sound between downstrokes and upstrokes, and lightly mute unwanted strings with both hands. Chord-accompaniment exercises let earlier notes overlap, so follow their specific tips. Relax your shoulders and hands, and stop to rest if uncomfortable.
799	Rests and long notes shape the phrase
800	After short notes, hold long notes for their written duration and stop the sound at rests. Hear two bars as a call and response. Shape the beginning and end of each phrase rather than striking every note hard.
801	Practice difficult transitions separately
802	Slowly repeat the two to four notes around a mistake, then reconnect one bar, two bars, and the full piece. Raise BPM gradually once note and rest lengths, muting, and technique arrivals are stable.
803	Prepare a displayable score first.
804	Allow the print-preview popup and try again.
805	{value1} · A4 Print Preview
806	Print · Save as PDF
807	Creating PDF…
808	Could not save PDF: 
809	A4 portrait · 10 mm margins · Preserves your bars-per-line and line-break settings.
810	Preparing PDF preview…
811	Could not prepare the preview. Close this window and try again.
812	A4 Print Preview · {value1} pages
813	Select the next empty note in the triplet currently being entered.
814	Triplet {value1}/3
815	Triplet entry · first note
816	{value1}{value2} note{value3}
817	Dotted 
818	Whole
819	
820	 · fixed
821	Notation and TAB
822	Could not display the score. Choose another exercise.
823	Start at bar {value1}
824	Move section marker
825	Move chord diagram
826	Edit chord name
827	Resolve triplet groups that cross beat boundaries first.
828	Check note lengths at beat boundaries.
829	A bar can contain up to 64 notes.
830	Check the beat assigned to the chord diagram.
831	Check the chord diagram's start and end positions.
832	All fingerings must fit within the chord diagram's displayed fret range.
833	Check the chord diagram's unused-string markings.
834	Enter a chord name and at least one fingering.
835	Align the selection with note boundaries to fill fingerings automatically.
836	{value1} · bar {value2}
837	String {value1} · fret {value2}
838	Enter a chord name or choose a suggested chord.
839	Select at least one string to play.
840	Choose a version 1 score file for the current exercise.
841	Enter a title and practice description.
842	BPM must be a whole number from 30 to 240.
843	Keep tips within 30 lines.
844	The score must contain 1–64 bars.
845	{value1}: A chord diagram is required.
846	{value1}: Check the chord name. Examples: C, Am, Bmaj7, D#m, Em7
847	{value1}: Enter × or fret 0–24 for each of the six strings in the chord diagram.
848	{value1}: Finger numbers must be blank or 1–4.
849	{value1}: The chord diagram must include a string to play.
850	{value1}: Keep the chord diagram within six consecutive frets.
851	{value1}: String {value2}, fret {value3} in the chord diagram is not a chord tone of {value4}.
852	{value1}: Check the barre fret and its start and end strings.
853	{value1}: The barre does not match the fret on string {value2}.
854	{value1}: Check the chord name.
855	{value1}: Enter 1–64 notes or rests.
856	{value1}, item {value2}
857	{value1}: Choose a note duration.
858	{value1}: Check the rest setting.
859	{value1}: Choose H, P, or SL.
860	{value1}: Connecting techniques cannot be applied to rests.
861	{value1}: Enter 1–6 notes to play.
862	{value1}: String must be an integer from 1 to 6; fret from 0 to 24.
863	{value1}: String {value2}, fret {value3} does not match the current scale or chord.
864	{value1}: Could not validate the saved revision. Showing the default score.
865	Could not read the saved score. Showing the default score.
866	Could not save in this browser. Download the score file to keep a copy.
867	Whole note · 4 beats
868	Half note · 2 beats
869	Quarter note · 1 beat
870	Eighth note · ½ beat
871	Sixteenth note · ¼ beat
872	{value1} · {value2} beats · {value3}
873	Select a starting note.
874	Copy a bar first.
875	Triplet entry complete
876	No playable TAB position (?) · The original pitch is preserved. Review it in the Edit menu.
877	Placed outside the preferred fret range.
878	Triplet entry is incomplete. Cancel it?
879	Check the bar length. You can enter up to 64 bars.
880	Could not save. Try again.
881	Incomplete draft saved. Resolve rhythm and input issues to enable playback.
882	Saved to My Scores.
883	Score data exported to a file.
884	Open PDFs using Import PDF in the score library.
885	Choose a score JSON file no larger than 2 MB.
886	Check the note structure.
887	File imported. You can save incomplete work as a draft.
888	This pitch cannot be played at frets 0–24 in the current tuning.
889	Choose a string and fret for the same pitch. Positions are not changed automatically because GP's internal fingering rules are unverified.
890	The selected string already contains a simultaneous note.
891	Inserted a beat {value1} the selection and shifted later beats in the same bar. If the bar overflows, adjust durations or use Split Beat.
892	before
893	after
894	Note moved. Use Undo to restore it.
895	Split the current duration in half, leaving the second half available for input. Other beat positions are unchanged.
896	Selection copied. Copying a line will not replace this copied selection.
897	Pasted the selection at the current position. Press Ctrl+Z to undo.
898	Next note on the same string: lower → higher fret
899	Next note on the same string: higher → lower fret
900	Select a starting note or chord → Slide: connect to different frets on the same strings
901	Sustain into the next note of the same pitch
902	Shorten the selected note or chord's sustain.
903	Apply vibrato to the selected note
904	Apply at a natural-harmonic position on the selected string
905	Current chord: lower string → higher string
906	Current chord: higher string → lower string
907	Show lingering sustain with an open curve, even without a following note.
908	Show an upward slide-out from the current note or chord
909	Show a downward slide-out from the current note or chord
910	Put the selected note's fret number in parentheses.
911	Bend up a whole step (full) within the selected note's duration.
912	Hold the pitch one whole step (full) higher.
913	Release from a whole-step (full) bend to the original pitch.
914	Bend up during the first half of the note, then release during the second half.
915	Clear techniques from the selected note
916	Slide In
917	Slide Out
918	Release
919	Select an eighth or sixteenth note first.
920	Starting a blank {value1} score. Use Undo to restore the previous edits.
921	Changed to {value1}. Fingering and staves were converted while preserving existing pitches.
922	Enter picking directions at a position containing a note.
923	The fingering group was {value1} at the next position, using the original note duration.
924	overwritten
925	copied
926	Copied the entire current beat to the next beat.
927	Cleared the entire current beat.
928	Deleted all drum notes at the current position. Note duration is unchanged.
929	Cleared the fingering or rest at the current position. Note duration is unchanged.
930	Deleted bar {value1}. Use Undo to restore it.
931	Reset bar {value1}. Use Undo to restore it.
932	Acoustic Kick
933	Side Stick
934	Low Floor Tom
935	Low Tom
936	Mid Tom
937	High Tom
938	Closed Hi-hat
939	Open Hi-hat
940	Crash 2
941	Ride 2
942	Drum MIDI note {value1} is not supported. Choose a sound from the drum pads.
943	The range of {value1} is MIDI {value2}–{value3}.
944	Grand staff (treble + bass clef)
945	Single staff · treble clef
946	Single staff · bass clef
947	Unreadable score
948	Previous score {value1}
949	Could not read or migrate the score library. Existing saved data has not been deleted.
950	Check the score ID, bars, and note structure
951	Could not save: {value1}. Export a file to keep a copy.
952	Saved score not found.
953	Could not update the library: {value1}
954	Enter a title.
955	Select a fingering group to copy.
956	There is no next input position. Check the bar length and the 64-bar limit.
957	Choose the next position's note duration first. Its current duration does not support this input.
958	Enter a title of 1–200 characters.
959	Keep the composer / artist within 200 characters.
960	Enter BPM as a whole number from 30 to 240.
961	This score file is not supported.
962	Manually entered score
963	{value1} · Copy
964	Check the piano voices and hand assignments.
965	Each bar needs 1–64 notes or rests.
966	Check note IDs, onsets, durations, and simultaneous notes.
967	Dotted notes and triplets cannot be applied together.
968	{value1}: Supported tuplets are 3:2 eighth- or sixteenth-note triplets.
969	{value1}: {value2} (starts on beat {value3})
970	Overlaps the previous note
971	Unfilled beat
972	{value1}: Duplicate string or empty note
973	Strings, frets, and guitar techniques cannot be applied to keyboard or drums.
974	Choose left or right hand.
975	{value1}: Enter string 1–{value2} and fret 0–24.
976	{value1}: Per-string muted-note values must be true/false.
977	{value1}: Check the natural-harmonic position.
978	{value1}: Check the beam settings.
979	{value1}: The muted-note value must be true/false.
980	{value1}: Palm Mute must be true/false.
981	{value1}: Check the vibrato setting.
982	{value1}: Check the arpeggio direction.
983	Check the slide-in direction.
984	{value1}: Check the slur target.
985	{value1}: Unsupported connecting technique
986	{value1}: Check the fingering symbol.
987	{value1}: Check the picking direction.
988	Check the open-tie setting.
989	Check the slide-out direction.
990	Check the parenthesized-note setting.
991	Check the bend interval and shape.
992	Bends cannot be applied to muted notes or natural harmonics.
993	{value1}: Display and playback of {value2} are not currently supported. Input data is preserved.
994	Triplets must consist of three consecutive positions of equal duration.
995	Beat {value1}: Incomplete triplet group
996	Bar length: {value1} / {value2} beats ({value3})
997	too long
998	too short
999	Check the chord diagram name and fret for each string.
1000	Chord diagram finger numbers must be 1–4 or null for each string.
1001	Check the chord diagram's barre fret and start/end strings.
1002	A capo cannot be applied to keyboard or drum scores.
1003	Check the capo range.
1004	Check the score format and ID.
1005	Check the string count and each string's MIDI pitch for this instrument.
1006	Supported meters: 2·3·4·6 / 4·8
1007	BPM must be 30–240.
1008	Check the key signature.
1009	Check the title and description format.
1010	The score must contain 1–64 bars.
1011	Check the note and rest structure.
1012	Check the slur's starting and ending notes.
1013	Check the bar's time signature.
1014	Bar {value1}: Missing or duplicate identifier.
1015	Bar {value1}: {value2}
1016	Bar {value1}, note {value2}: H/P/SL connections across barlines are not yet supported. Data is preserved.
1017	Bar {value1}, note {value2}: Check the {value3} connection target.
1018	Bar {value1}, note {value2}: Tie target or pitch mismatch.
1019	Untitled
1020	User score · Not reviewed for teaching
1021	Segno
1022	Start of the bar to return to
1023	Coda
1024	Start of the bar to play after the jump
1025	Jump to the coda after this bar
1026	Stop after this bar
1027	To Segno
1028	Return to the beginning and play to Fine
1029	Return to Segno and play to Fine
1030	Return to the beginning, then jump at To Coda
1031	Return to Segno, then jump at To Coda
1032	Bar {value1}: Currently only one Segno/Coda pair is supported. Existing target numbers are preserved.
1033	Bar {value1}: Unsupported location symbol.
1034	Bar {value1}: Unsupported jump instruction.
1035	Bar {value1}: Fine must be after the return destination.
1036	Set D.C. al Coda or D.S. al Coda to use To Coda.
1037	Ending numbers must be 1–5.
1038	Check the location symbol.
1039	Check the jump instruction.
1040	Check the section marking.
1041	Check the end barline.
1042	Bar {value1}: Ending numbers must be 1–5.
1043	Bar {value1}: Nested repeats are not supported. Set the previous repeat's end first.
1044	Bar {value1}: A repeat-start bar is required.
1045	Bar {value1}: Extend ending 1 through the repeat end.
1046	Bar {value1}: Ending {value2} is required.
1047	Bar {value1}: Place ending 2 after the repeat end.
1048	Bar {value1}: A repeat start cannot be placed inside an ending.
1049	A repeat end is needed to return for the next ending.
1050	Remove the repeat end from the final ending or from the middle of an ending.
1051	Bar {value1}: Select a repeat-end bar.
1052	Bar {value1}: Connect the ending to the repeat-start/end section.
1053	The repeat path does not terminate. Check the marking positions.
1054	Fine cannot be reached after returning. Check its position.
1055	To Coda cannot be reached after returning. Check its position.
1056	Clean Guitar
1057	Audio cannot be started in this browser.
1058	The selected bar is not played on the current repeat path. Choose a starting bar.
1059	Select the entire triplet group.
1060	Reselect the note range to copy.
1061	Copy a score range with Ctrl+C first.
1062	Paste into a score with the same instrument and tuning as the copied range.
1063	Select a paste position.
1064	The paste boundary falls inside an existing note. Align it with a note onset.
1065	Check the paste range.
1066	A copied note crosses a barline. Adjust the starting beat for the paste.
1067	Bar {value1}: Check the repeat-marking format.
1068	Nested repeat
1069	Standard tuning
1070	Half-step down
1071	Whole-step down
1072	Tuning and capo do not apply to keyboard or drums.
1073	Choose capo fret 0–12.
1074	Choose open-string notes, including octaves, within C1–E6.
1075	Bar {value1}, note {value2}: The actual fret exceeds {value3}.
1076	Bar {value1}, note {value2} · {value3}
1077	Bar {value1}, note {value2}, string {value3}
1078	Select a starting note and a later ending note with no rests between them.
1079	From half- and whole-step bends to releases and combined phrases
1080	Listen to the target pitch first and support the string with several fingers.
1081	Target Notes and Bends
1082	Mixed Rhythms and Releases
1083	Connecting Bends, Legato, and Slides
1084	From finger spacing to scales and position shifts
1085	Start when you can read TAB string/fret numbers and quarter notes.
1086	Two notes on one string → quarter/eighth transitions → adjacent-string round trips
1087	Thirds and pivots → fourth-interval leaps and muting
1088	Continuous sixteenths → leaps, offbeats, and connected positions
1089	Learn short patterns and connected phrases with five notes
1090	Start by alternating index, ring, and little fingers on one string.
1091	Two-note spacing → repeating hooks with rests
1092	Position round trips → offbeat entries → string skipping
1093	Four-note sequences → continuous patterns with direction changes
1094	Develop short calls and responses into musical phrases
1095	It helps to learn basic scale fingerings first.
1096	Phrase endings → rests and re-entry → call and response, further applications
1097	Offbeat responses → H/P connections → two connected positions
1098	Chord target notes → motif development → short solo
1099	Single-note lead practice following chord tones
1100	This course develops lead playing with separate notes. For accompaniment that holds chord shapes while plucking bass and treble together, use the arpeggio course.
1101	1·3·5 across three strings → slow eighth notes
1102	Two octaves → connected chord tones and major sevenths
1103	Sixteenth-note triads → major sevenths → 3rds and 7ths through chord changes
1104	Broken-chord accompaniment: hold the chord, pluck bass and treble together, then continue
1105	Beginners start with basic open chords at frets 0–3. 0 means an open string. Prepare the chord shape first and pluck vertically stacked TAB numbers together.
1106	Basic open chords → two-chord accompaniment → small F barre
1107	C–Am–F–G → Bmaj7–D#m–Emaj7–Em7 chord shifts
1108	Familiar chord shifts + independent bass → pinches, offbeats, and rhythmic variations
1109	Pick once, then sound a higher note with the fretting hand
1110	Fret the lower note cleanly and prepare the finger for the higher note.
1111	Two notes on one string → two-note connections across strings
1112	Three-note hammer-ons → string changes
1113	Continuous sixteenth-note hammer-ons → pattern and position changes
1114	Lift the higher-note finger to connect to a lower note
1115	Fret the lower destination note in advance. Lift only the higher finger and keep the lower one in place.
1116	Two notes on one string → descending phrases
1117	Three-note pull-offs → string changes
1118	Continuous sixteenth-note pull-offs → patterns that change direction
1119	Reach the next fret while keeping your finger on the string
1120	Use the same finger for both notes. Check both the destination fret and arrival beat.
1121	Two frets on one string → round trips across two strings
1122	Connect several positions → control eighth-note arrivals
1123	Sixteenth-note slides → changes in direction and position
1124	Connect hammer-ons and pull-offs to play with fewer pick strokes
1125	Learn beginner hammer-ons and pull-offs first. Beginner here means an introduction to legato.
1126	H/P connections and rests on one string → apply to two strings
1127	Three-note H/P connections → phrases with slides
1128	Sixteenth-note H/P → combined H/P/SL connections
1129	Connect low→high→low notes on one string with H/P. Rest on the final beat of bars 1–7 and resume picking on unmarked notes.
1130	Connect only the two notes marked {value1}. Pick unmarked notes and relax your hand during the final-beat rest.
1131	One-String Hammer-on/Pull-off
1132	Two-Note {value1} on One String
1133	Learn one connection using a two-fret interval on one string, quarter notes, and rests.
1134	{value1} Across Two Strings
1135	Complete each bar on one string. Prepare the next string's starting position during the rest and balance the volume between strings.
1136	Alternate the connection between two strings and sustain the long note after the eighth notes. Prepare position changes during rests.
1137	Three-Note {value1}
1138	Connect three notes on one string. Pick the first note of each four-note group again and keep connected notes from losing volume.
1139	Control three notes spanning up to four frets in eighth notes.
1140	{value1} with String Changes
1141	Move to the next string each bar. Pick its first note and mute the previous string's resonance.
1142	Add adjacent-string changes and muting to three-note connections.
1143	Continuous Sixteenth-Note {value1}
1144	Connect four-note groups in steady sixteenths. Match the volume of picked starting notes and connected notes.
1145	Maintain continuous sixteenths, three-note connections, and string changes for eight bars.
1146	{value1} with Direction Changes
1147	Alternate a three-note pattern with a variation in its intervals. Pick unmarked leaps and prepare the next connection.
1148	Change patterns, picking points, and positions in sixteenth notes.
1149	Two-Note Pentatonic Spacing
1150	Play two quarter notes on one string. Prepare the next string during the rest and get used to the three-fret interval.
1151	Learn minor-pentatonic finger spacing using two strings, quarter notes, and rests.
1152	Pentatonic Cross Pattern
1153	Continuously move two notes ahead, then one note back. Keep sixteenth-note spacing even through direction changes.
1154	Alternate stepwise movement and leaps in continuous sixteenths.
1155	First Steps with 1·3·5 Across Three Strings
